(-232.37,69.14)
(-233.08,68.72)
(-233.08,67.90)
(-232.37,67.49)
(-231.65,67.90)
(-231.65,67.08)
(-230.94,66.67)
(-230.23,67.08)
(-230.23,67.90)
(-229.51,67.49)
(-228.80,67.90)
(-228.80,68.72)
(-229.51,69.14)
(-228.80,69.55)
(-228.80,70.37)
(-228.09,69.96)
(-227.38,70.37)
(-227.38,69.55)
(-226.66,69.14)
(-225.95,69.55)
(-225.95,70.37)
(-225.24,69.96)
(-224.53,70.37)
(-224.53,71.19)
(-225.24,71.60)
(-224.53,72.02)
(-224.53,72.84)
(-225.24,73.25)
(-225.95,72.84)
(-225.95,73.66)
(-226.66,74.07)
(-225.95,74.49)
(-225.95,75.31)
(-225.24,74.90)
(-224.53,75.31)
(-224.53,76.13)
(-225.24,76.54)
(-224.53,76.95)
(-224.53,77.78)
(-223.81,77.37)
(-223.10,77.78)
(-223.10,76.95)
(-222.39,76.54)
(-221.67,76.95)
(-221.67,77.78)
(-220.96,77.37)
(-220.25,77.78)
(-220.25,76.95)
(-219.54,76.54)
(-220.25,76.13)
(-220.25,75.31)
(-219.54,74.90)
(-218.82,75.31)
(-218.82,74.49)
(-218.11,74.07)
(-217.40,74.49)
(-217.40,75.31)
(-216.68,74.90)
(-215.97,75.31)
(-215.97,76.13)
(-216.68,76.54)
(-215.97,76.95)
(-215.97,77.78)
(-215.26,77.37)
(-214.55,77.78)
(-214.55,76.95)
(-213.83,76.54)
(-213.12,76.95)
(-213.12,77.78)
(-212.41,77.37)
(-211.70,77.78)
(-211.70,78.60)
(-212.41,79.01)
(-211.70,79.42)
(-211.70,80.25)
(-212.41,80.66)
(-213.12,80.25)
(-213.12,81.07)
(-213.83,81.48)
(-213.12,81.89)
(-213.12,82.72)
(-212.41,82.30)
(-211.70,82.72)
(-211.70,83.54)
(-212.41,83.95)
(-211.70,84.36)
(-211.70,85.19)
(-212.41,85.60)
(-213.12,85.19)
(-213.12,86.01)
(-213.83,86.42)
(-214.55,86.01)
(-214.55,85.19)
(-215.26,85.60)
(-215.97,85.19)
(-215.97,86.01)
(-216.68,86.42)
